_Annual_J-D_2017_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
 106  58   31.00   25.00        0.9804
 107  58   33.00   25.00        1.0228
 108  58   35.00   25.00        1.0652
 109  58   37.00   25.00        1.1589
 110  58   39.00   25.00        1.2426
 111  58   41.00   25.00        1.3263
 112  58   43.00   25.00        1.6113
 113  58   45.00   25.00        1.7494
 114  58   47.00   25.00        1.8874
 115  58   49.00   25.00        1.9835
 116  58   51.00   25.00        1.7903
 117  58   53.00   25.00        1.5970
 118  58   55.00   25.00        1.7388
 119  58   57.00   25.00        1.6537
 120  58   59.00   25.00        1.5686
 121  58   61.00   25.00        1.4416
 122  58   63.00   25.00        1.2978
 123  58   65.00   25.00        1.1540
 124  58   67.00   25.00        1.3524
 125  58   69.00   25.00        1.3122
 126  58   71.00   25.00        1.2720
 127  58   73.00   25.00        1.1839
 128  58   75.00   25.00        1.1315
 129  58   77.00   25.00        1.0791
 130  58   79.00   25.00        0.9398
 131  58   81.00   25.00        0.8838
 132  58   83.00   25.00        0.8278
 133  58   85.00   25.00        0.7910
 134  58   87.00   25.00        0.7897
 135  58   89.00   25.00        0.7884
 136  58   91.00   25.00        0.8186
 137  58   93.00   25.00        0.8388
 138  58   95.00   25.00        0.8591
 139  58   97.00   25.00        0.8838
 140  58   99.00   25.00        0.8896
 141  58  101.00   25.00        0.8954
 142  58  103.00   25.00        0.8903
 143  58  105.00   25.00        0.8882
 144  58  107.00   25.00        0.8862
 145  58  109.00   25.00        0.9273
 146  58  111.00   25.00        0.9797
 147  58  113.00   25.00        1.0321
 148  58  115.00   25.00        1.1734
 149  58  117.00   25.00        1.2164
 150  58  119.00   25.00        1.2593
 151  58  121.00   25.00        1.1942
 152  58  123.00   25.00        1.1731
 153  58  125.00   25.00        1.1519
 154  58  127.00   25.00        1.0495
 155  58  129.00   25.00        1.0148
 156  58  131.00   25.00        0.9801
 157  58  133.00   25.00        0.9787
 158  58  135.00   25.00        0.9259
 159  58  137.00   25.00        0.8730
 160  58  139.00   25.00        0.7466
 161  58  141.00   25.00        0.6839
 162  58  143.00   25.00        0.6212
 163  58  145.00   25.00        0.4846
 164  58  147.00   25.00        0.4856
 165  58  149.00   25.00        0.4867
 166  58  151.00   25.00        0.5252
 167  58  153.00   25.00        0.4768
 168  58  155.00   25.00        0.4284
 169  58  157.00   25.00        0.5875
 170  58  159.00   25.00        0.6094
 171  58  161.00   25.00        0.6313
 172  58  163.00   25.00        0.6587
 173  58  165.00   25.00        0.6800
 174  58  167.00   25.00        0.7012
 175  58  169.00   25.00        0.7628
 176  58  171.00   25.00        0.7856
 177  58  173.00   25.00        0.8084
 178  58  175.00   25.00        0.8022
 179  58  177.00   25.00        0.7948
 180  58  179.00   25.00        0.7873
   1  59 -179.00   27.00        0.7337
   2  59 -177.00   27.00        0.7252
   3  59 -175.00   27.00        0.7168
   4  59 -173.00   27.00        0.7111
   5  59 -171.00   27.00        0.7267
   6  59 -169.00   27.00        0.7424
   7  59 -167.00   27.00        0.7513
   8  59 -165.00   27.00        0.7458
   9  59 -163.00   27.00        0.7402
  10  59 -161.00   27.00        0.7562
  11  59 -159.00   27.00        0.7559
  12  59 -157.00   27.00        0.7556
  13  59 -155.00   27.00        0.7488
  14  59 -153.00   27.00        0.7545
  15  59 -151.00   27.00        0.7602
  16  59 -149.00   27.00        0.8112
  17  59 -147.00   27.00        0.8578
  18  59 -145.00   27.00        0.9045
  19  59 -143.00   27.00        0.9637
  20  59 -141.00   27.00        0.9882
  21  59 -139.00   27.00        1.0126
  22  59 -137.00   27.00        1.0812
  23  59 -135.00   27.00        1.1242
  24  59 -133.00   27.00        1.1672
  25  59 -131.00   27.00        1.2020
  26  59 -129.00   27.00        1.2131
  27  59 -127.00   27.00        1.2241
  28  59 -125.00   27.00        1.2396
  29  59 -123.00   27.00        1.2268
  30  59 -121.00   27.00        1.2139
  31  59 -119.00   27.00        1.1697
  32  59 -117.00   27.00        1.1335
  33  59 -115.00   27.00        1.0973
  34  59 -113.00   27.00        1.0887
  35  59 -111.00   27.00        1.3989
  36  59 -109.00   27.00        1.7091
  37  59 -107.00   27.00        1.6525
  38  59 -105.00   27.00        1.6329
  39  59 -103.00   27.00        1.6132
  40  59 -101.00   27.00        1.5707
  41  59  -99.00   27.00        1.5497
  42  59  -97.00   27.00        1.5288
  43  59  -95.00   27.00        1.0376
  44  59  -93.00   27.00        0.9081
  45  59  -91.00   27.00        0.7786
  46  59  -89.00   27.00        0.5946
  47  59  -87.00   27.00        0.5673
  48  59  -85.00   27.00        0.5401
  49  59  -83.00   27.00        1.4814
  50  59  -81.00   27.00        1.3517
  51  59  -79.00   27.00        1.2221
  52  59  -77.00   27.00        0.5996
  53  59  -75.00   27.00        0.5995
  54  59  -73.00   27.00        0.5995
  55  59  -71.00   27.00        0.5654
  56  59  -69.00   27.00        0.5735
  57  59  -67.00   27.00        0.5815
  58  59  -65.00   27.00        0.6247
  59  59  -63.00   27.00        0.6419
  60  59  -61.00   27.00        0.6591
  61  59  -59.00   27.00        0.6520
  62  59  -57.00   27.00        0.6365
  63  59  -55.00   27.00        0.6211
  64  59  -53.00   27.00        0.6132
  65  59  -51.00   27.00        0.6009
  66  59  -49.00   27.00        0.5887
  67  59  -47.00   27.00        0.5406
  68  59  -45.00   27.00        0.5182
  69  59  -43.00   27.00        0.4958
  70  59  -41.00   27.00        0.5151
  71  59  -39.00   27.00        0.5571
  72  59  -37.00   27.00        0.5991
  73  59  -35.00   27.00        0.6946
  74  59  -33.00   27.00        0.7558
  75  59  -31.00   27.00        0.8169
  76  59  -29.00   27.00        0.9080
  77  59  -27.00   27.00        0.9427
  78  59  -25.00   27.00        0.9773
  79  59  -23.00   27.00        1.0025
  80  59  -21.00   27.00        1.0283
  81  59  -19.00   27.00        1.0541
  82  59  -17.00   27.00        1.3723
  83  59  -15.00   27.00        1.4066
  84  59  -13.00   27.00        1.4409
  85  59  -11.00   27.00        1.9484
  86  59   -9.00   27.00        1.9288
  87  59   -7.00   27.00        1.9092
  88  59   -5.00   27.00        1.7888
  89  59   -3.00   27.00        1.7296
  90  59   -1.00   27.00        1.6705
  91  59    1.00   27.00        1.5616
  92  59    3.00   27.00        1.5112
  93  59    5.00   27.00        1.4607
  94  59    7.00   27.00        1.3483
  95  59    9.00   27.00        1.2676
  96  59   11.00   27.00        1.1870
  97  59   13.00   27.00        0.9875
  98  59   15.00   27.00        0.8414
  99  59   17.00   27.00        0.6952
 100  59   19.00   27.00        0.6453
 101  59   21.00   27.00        0.6701
 102  59   23.00   27.00        0.6949
 103  59   25.00   27.00        0.7613
 104  59   27.00   27.00        0.8051
 105  59   29.00   27.00        0.8489
 106  59   31.00   27.00        0.9560
 107  59   33.00   27.00        1.0170
 108  59   35.00   27.00        1.0780
 109  59   37.00   27.00        1.1376
 110  59   39.00   27.00        1.2195
 111  59   41.00   27.00        1.3014
 112  59   43.00   27.00        1.5580
 113  59   45.00   27.00        1.6903
 114  59   47.00   27.00        1.8227
 115  59   49.00   27.00        1.5776
 116  59   51.00   27.00        1.1574
 117  59   53.00   27.00        0.7372
 118  59   55.00   27.00        1.7515
 119  59   57.00   27.00        1.6819
 120  59   59.00   27.00        1.6124
 121  59   61.00   27.00        1.5101
 122  59   63.00   27.00        1.4810
 123  59   65.00   27.00        1.4520
 124  59   67.00   27.00        1.3949
 125  59   69.00   27.00        1.3544
 126  59   71.00   27.00        1.3139
 127  59   73.00   27.00        1.2279
 128  59   75.00   27.00        1.1759
 129  59   77.00   27.00        1.1239
 130  59   79.00   27.00        0.9932
 131  59   81.00   27.00        0.9295
 132  59   83.00   27.00        0.8657
 133  59   85.00   27.00        0.8354
 134  59   87.00   27.00        0.8422
 135  59   89.00   27.00        0.8490
 136  59   91.00   27.00        0.8795
 137  59   93.00   27.00        0.8969
 138  59   95.00   27.00        0.9142
 139  59   97.00   27.00        0.9327
 140  59   99.00   27.00        0.9328
 141  59  101.00   27.00        0.9329
 142  59  103.00   27.00        0.9152
 143  59  105.00   27.00        0.9246
 144  59  107.00   27.00        0.9341
 145  59  109.00   27.00        1.0008
 146  59  111.00   27.00        1.0550
 147  59  113.00   27.00        1.1092
 148  59  115.00   27.00        1.2467
 149  59  117.00   27.00        1.2828
 150  59  119.00   27.00        1.3189
 151  59  121.00   27.00        1.1619
 152  59  123.00   27.00        1.2081
 153  59  125.00   27.00        1.2542
 154  59  127.00   27.00        1.0651
 155  59  129.00   27.00        0.9717
 156  59  131.00   27.00        0.8784
 157  59  133.00   27.00        0.9929
 158  59  135.00   27.00        0.9283
 159  59  137.00   27.00        0.8637
 160  59  139.00   27.00        0.7046
 161  59  141.00   27.00        0.6729
 162  59  143.00   27.00        0.6412
 163  59  145.00   27.00        0.4011
 164  59  147.00   27.00        0.3858
 165  59  149.00   27.00        0.3705
 166  59  151.00   27.00        0.4032
 167  59  153.00   27.00        0.4328
 168  59  155.00   27.00        0.4624
 169  59  157.00   27.00        0.5143
 170  59  159.00   27.00        0.5626
 171  59  161.00   27.00        0.6109
 172  59  163.00   27.00        0.6823
 173  59  165.00   27.00        0.7225
 174  59  167.00   27.00        0.7628
 175  59  169.00   27.00        0.8288
 176  59  171.00   27.00        0.8404
 177  59  173.00   27.00        0.8521
 178  59  175.00   27.00        0.8111
 179  59  177.00   27.00        0.7842
 180  59  179.00   27.00        0.7573
   1  60 -179.00   29.00        0.7259
   2  60 -177.00   29.00        0.6941
   3  60 -175.00   29.00        0.6623
   4  60 -173.00   29.00        0.6330
   5  60 -171.00   29.00        0.6372
   6  60 -169.00   29.00        0.6413
   7  60 -167.00   29.00        0.6299
   8  60 -165.00   29.00        0.6230
   9  60 -163.00   29.00        0.6161
  10  60 -161.00   29.00        0.6311
  11  60 -159.00   29.00        0.6278
  12  60 -157.00   29.00        0.6246
  13  60 -155.00   29.00        0.6155
  14  60 -153.00   29.00        0.6149
  15  60 -151.00   29.00        0.6143
  16  60 -149.00   29.00        0.6784
  17  60 -147.00   29.00        0.7322
  18  60 -145.00   29.00        0.7859
  19  60 -143.00   29.00        0.8421
  20  60 -141.00   29.00        0.8613
  21  60 -139.00   29.00        0.8804
  22  60 -137.00   29.00        0.9210
  23  60 -135.00   29.00        0.9610
  24  60 -133.00   29.00        1.0009
  25  60 -131.00   29.00        1.0589
  26  60 -129.00   29.00        1.0916
  27  60 -127.00   29.00        1.1243
  28  60 -125.00   29.00        1.1668
  29  60 -123.00   29.00        1.1556
  30  60 -121.00   29.00        1.1444
  31  60 -119.00   29.00        1.0961
  32  60 -117.00   29.00        1.0906
  33  60 -115.00   29.00        1.0851
  34  60 -113.00   29.00        1.4016
  35  60 -111.00   29.00        1.5855
  36  60 -109.00   29.00        1.7694
  37  60 -107.00   29.00        1.6717
  38  60 -105.00   29.00        1.6300
  39  60 -103.00   29.00        1.5883
  40  60 -101.00   29.00        1.5207
  41  60  -99.00   29.00        1.5034
  42  60  -97.00   29.00        1.4860
  43  60  -95.00   29.00        1.1804
  44  60  -93.00   29.00        1.0856
  45  60  -91.00   29.00        0.9908
  46  60  -89.00   29.00        0.8560
  47  60  -87.00   29.00        0.8480
  48  60  -85.00   29.00        0.8400
  49  60  -83.00   29.00        1.4939
  50  60  -81.00   29.00        1.0199
  51  60  -79.00   29.00        0.5458
  52  60  -77.00   29.00        0.5982
  53  60  -75.00   29.00        0.6558
  54  60  -73.00   29.00        0.7135
  55  60  -71.00   29.00        0.7518
  56  60  -69.00   29.00        0.7692
  57  60  -67.00   29.00        0.7867
  58  60  -65.00   29.00        0.8226
  59  60  -63.00   29.00        0.8392
  60  60  -61.00   29.00        0.8559
  61  60  -59.00   29.00        0.8448
  62  60  -57.00   29.00        0.8177
  63  60  -55.00   29.00        0.7906
  64  60  -53.00   29.00        0.7654
  65  60  -51.00   29.00        0.7347
  66  60  -49.00   29.00        0.7040
  67  60  -47.00   29.00        0.6003
  68  60  -45.00   29.00        0.5500
  69  60  -43.00   29.00        0.4998
  70  60  -41.00   29.00        0.5059
  71  60  -39.00   29.00        0.5412
  72  60  -37.00   29.00        0.5765
  73  60  -35.00   29.00        0.6686
  74  60  -33.00   29.00        0.7295
  75  60  -31.00   29.00        0.7903
  76  60  -29.00   29.00        0.8781
  77  60  -27.00   29.00        0.9171
  78  60  -25.00   29.00        0.9560
  79  60  -23.00   29.00        0.9883
  80  60  -21.00   29.00        1.0055
  81  60  -19.00   29.00        1.0227
  82  60  -17.00   29.00        1.5855
  83  60  -15.00   29.00        1.6049
  84  60  -13.00   29.00        1.6244
  85  60  -11.00   29.00        1.9172
  86  60   -9.00   29.00        1.8881
  87  60   -7.00   29.00        1.8589
  88  60   -5.00   29.00        1.7779
  89  60   -3.00   29.00        1.7341
  90  60   -1.00   29.00        1.6903
  91  60    1.00   29.00        1.6045
  92  60    3.00   29.00        1.5658
  93  60    5.00   29.00        1.5270
  94  60    7.00   29.00        1.4614
  95  60    9.00   29.00        1.3957
  96  60   11.00   29.00        1.3299
  97  60   13.00   29.00        1.1901
  98  60   15.00   29.00        1.0478
  99  60   17.00   29.00        0.9055
 100  60   19.00   29.00        0.7135
 101  60   21.00   29.00        0.7124
 102  60   23.00   29.00        0.7114
 103  60   25.00   29.00        0.7741
 104  60   27.00   29.00        0.8156
 105  60   29.00   29.00        0.8571
 106  60   31.00   29.00        0.9619
 107  60   33.00   29.00        1.0458
 108  60   35.00   29.00        1.1297
 109  60   37.00   29.00        1.1556
 110  60   39.00   29.00        1.2205
 111  60   41.00   29.00        1.2854
 112  60   43.00   29.00        1.4650
 113  60   45.00   29.00        1.5633
 114  60   47.00   29.00        1.6617
 115  60   49.00   29.00        0.7065
 116  60   51.00   29.00        0.8765
 117  60   53.00   29.00        1.0464
 118  60   55.00   29.00        1.7136
 119  60   57.00   29.00        1.6707
 120  60   59.00   29.00        1.6279
 121  60   61.00   29.00        1.5567
 122  60   63.00   29.00        1.5235
 123  60   65.00   29.00        1.4904
 124  60   67.00   29.00        1.4265
 125  60   69.00   29.00        1.3894
 126  60   71.00   29.00        1.3522
 127  60   73.00   29.00        1.2540
 128  60   75.00   29.00        1.1993
 129  60   77.00   29.00        1.1447
 130  60   79.00   29.00        1.0285
 131  60   81.00   29.00        0.9692
 132  60   83.00   29.00        0.9098
 133  60   85.00   29.00        0.8929
 134  60   87.00   29.00        0.9094
 135  60   89.00   29.00        0.9259
 136  60   91.00   29.00        0.9543
 137  60   93.00   29.00        0.9686
 138  60   95.00   29.00        0.9829
 139  60   97.00   29.00        1.0009
 140  60   99.00   29.00        0.9999
 141  60  101.00   29.00        0.9988
 142  60  103.00   29.00        0.9842
 143  60  105.00   29.00        1.0048
 144  60  107.00   29.00        1.0253
 145  60  109.00   29.00        1.1077
