_Annual_J-D_1988_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
   i   j     lon     lat    array(i,j)
 124  70   67.00   49.00        1.1185
 125  70   69.00   49.00        1.1151
 126  70   71.00   49.00        1.1151
 127  70   73.00   49.00        0.9411
 128  70   75.00   49.00        0.9411
 129  70   77.00   49.00        0.7791
 130  70   79.00   49.00        0.7251
 131  70   81.00   49.00        0.6479
 132  70   83.00   49.00        0.5707
 133  70   85.00   49.00        0.5483
 134  70   87.00   49.00        0.4813
 135  70   89.00   49.00        0.4813
 136  70   91.00   49.00        0.4694
 137  70   93.00   49.00        0.4694
 138  70   95.00   49.00        0.4935
 139  70   97.00   49.00        0.5016
 140  70   99.00   49.00        0.5271
 141  70  101.00   49.00        0.5527
 142  70  103.00   49.00        0.5686
 143  70  105.00   49.00        0.6166
 144  70  107.00   49.00        0.6166
 145  70  109.00   49.00        0.7044
 146  70  111.00   49.00        0.7044
 147  70  113.00   49.00        0.8016
 148  70  115.00   49.00        0.8340
 149  70  117.00   49.00        0.8949
 150  70  119.00   49.00        0.9558
 151  70  121.00   49.00        0.9755
 152  70  123.00   49.00        1.0347
 153  70  125.00   49.00        1.0347
 154  70  127.00   49.00        1.0623
 155  70  129.00   49.00        1.0623
 156  70  131.00   49.00        0.9375
 157  70  133.00   49.00        0.8959
 158  70  135.00   49.00        0.7460
 159  70  137.00   49.00        0.5960
 160  70  139.00   49.00        0.5216
 161  70  141.00   49.00        0.2985
 162  70  143.00   49.00        0.2985
 163  70  145.00   49.00        0.0876
 164  70  147.00   49.00        0.0876
 165  70  149.00   49.00        0.2840
 166  70  151.00   49.00        0.3495
 167  70  153.00   49.00        0.4082
 168  70  155.00   49.00        0.4669
 169  70  157.00   49.00        0.5163
 170  70  159.00   49.00        0.6643
 171  70  161.00   49.00        0.6643
 172  70  163.00   49.00        0.2514
 173  70  165.00   49.00        0.2514
 174  70  167.00   49.00       -0.0729
 175  70  169.00   49.00       -0.1810
 176  70  171.00   49.00       -0.2806
 177  70  173.00   49.00       -0.3802
 178  70  175.00   49.00       -0.4261
 179  70  177.00   49.00       -0.5639
 180  70  179.00   49.00       -0.5639
   1  71 -179.00   51.00       -0.3863
   2  71 -177.00   51.00       -0.3863
   3  71 -175.00   51.00       -0.4012
   4  71 -173.00   51.00       -0.4062
   5  71 -171.00   51.00       -0.4389
   6  71 -169.00   51.00       -0.4716
   7  71 -167.00   51.00       -0.4541
   8  71 -165.00   51.00       -0.4017
   9  71 -163.00   51.00       -0.4017
  10  71 -161.00   51.00       -0.2933
  11  71 -159.00   51.00       -0.2933
  12  71 -157.00   51.00       -0.2203
  13  71 -155.00   51.00       -0.1959
  14  71 -153.00   51.00       -0.1406
  15  71 -151.00   51.00       -0.0854
  16  71 -149.00   51.00        0.0649
  17  71 -147.00   51.00        0.5158
  18  71 -145.00   51.00        0.5158
  19  71 -143.00   51.00       -0.3596
  20  71 -141.00   51.00       -0.3596
  21  71 -139.00   51.00       -0.2919
  22  71 -137.00   51.00       -0.2694
  23  71 -135.00   51.00       -0.0353
  24  71 -133.00   51.00        0.1989
  25  71 -131.00   51.00        0.3421
  26  71 -129.00   51.00        0.7717
  27  71 -127.00   51.00        0.7717
  28  71 -125.00   51.00        0.9020
  29  71 -123.00   51.00        0.9020
  30  71 -121.00   51.00        1.0296
  31  71 -119.00   51.00        1.0721
  32  71 -117.00   51.00        1.1733
  33  71 -115.00   51.00        1.2746
  34  71 -113.00   51.00        1.3220
  35  71 -111.00   51.00        1.4642
  36  71 -109.00   51.00        1.4642
  37  71 -107.00   51.00        1.5352
  38  71 -105.00   51.00        1.5352
  39  71 -103.00   51.00        1.4510
  40  71 -101.00   51.00        1.4230
  41  71  -99.00   51.00        1.3062
  42  71  -97.00   51.00        1.1894
  43  71  -95.00   51.00        1.1227
  44  71  -93.00   51.00        0.9226
  45  71  -91.00   51.00        0.9226
  46  71  -89.00   51.00        0.6578
  47  71  -87.00   51.00        0.6578
  48  71  -85.00   51.00        0.4893
  49  71  -83.00   51.00        0.4332
  50  71  -81.00   51.00        0.3674
  51  71  -79.00   51.00        0.3016
  52  71  -77.00   51.00        0.2864
  53  71  -75.00   51.00        0.2409
  54  71  -73.00   51.00        0.2409
  55  71  -71.00   51.00        0.1952
  56  71  -69.00   51.00        0.1952
  57  71  -67.00   51.00        0.1606
  58  71  -65.00   51.00        0.1491
  59  71  -63.00   51.00        0.1185
  60  71  -61.00   51.00        0.0880
  61  71  -59.00   51.00        0.0757
  62  71  -57.00   51.00        0.0390
  63  71  -55.00   51.00        0.0390
  64  71  -53.00   51.00        0.2914
  65  71  -51.00   51.00        0.2914
  66  71  -49.00   51.00        0.0712
  67  71  -47.00   51.00       -0.0022
  68  71  -45.00   51.00       -0.0808
  69  71  -43.00   51.00       -0.1595
  70  71  -41.00   51.00       -0.1783
  71  71  -39.00   51.00       -0.2347
  72  71  -37.00   51.00       -0.2347
  73  71  -35.00   51.00       -0.1104
  74  71  -33.00   51.00       -0.1104
  75  71  -31.00   51.00       -0.0719
  76  71  -29.00   51.00       -0.0591
  77  71  -27.00   51.00       -0.0960
  78  71  -25.00   51.00       -0.1330
  79  71  -23.00   51.00       -0.0940
  80  71  -21.00   51.00        0.0228
  81  71  -19.00   51.00        0.0228
  82  71  -17.00   51.00       -0.1964
  83  71  -15.00   51.00       -0.1964
  84  71  -13.00   51.00       -0.0115
  85  71  -11.00   51.00        0.0501
  86  71   -9.00   51.00        0.0800
  87  71   -7.00   51.00        0.1100
  88  71   -5.00   51.00        0.2279
  89  71   -3.00   51.00        0.5817
  90  71   -1.00   51.00        0.5817
  91  71    1.00   51.00        0.7090
  92  71    3.00   51.00        0.7090
  93  71    5.00   51.00        0.7476
  94  71    7.00   51.00        0.7604
  95  71    9.00   51.00        0.7511
  96  71   11.00   51.00        0.7418
  97  71   13.00   51.00        0.7276
  98  71   15.00   51.00        0.6850
  99  71   17.00   51.00        0.6850
 100  71   19.00   51.00        0.5970
 101  71   21.00   51.00        0.5970
 102  71   23.00   51.00        0.5134
 103  71   25.00   51.00        0.4855
 104  71   27.00   51.00        0.4158
 105  71   29.00   51.00        0.3460
 106  71   31.00   51.00        0.3072
 107  71   33.00   51.00        0.1907
 108  71   35.00   51.00        0.1907
 109  71   37.00   51.00        0.1049
 110  71   39.00   51.00        0.1049
 111  71   41.00   51.00        0.1492
 112  71   43.00   51.00        0.1640
 113  71   45.00   51.00        0.2464
 114  71   47.00   51.00        0.3288
 115  71   49.00   51.00        0.3905
 116  71   51.00   51.00        0.5755
 117  71   53.00   51.00        0.5755
 118  71   55.00   51.00        0.8262
 119  71   57.00   51.00        0.8262
 120  71   59.00   51.00        0.9803
 121  71   61.00   51.00        1.0317
 122  71   63.00   51.00        1.1005
 123  71   65.00   51.00        1.1693
 124  71   67.00   51.00        1.1737
 125  71   69.00   51.00        1.1868
 126  71   71.00   51.00        1.1868
 127  71   73.00   51.00        1.0469
 128  71   75.00   51.00        1.0469
 129  71   77.00   51.00        0.8889
 130  71   79.00   51.00        0.8363
 131  71   81.00   51.00        0.7545
 132  71   83.00   51.00        0.6727
 133  71   85.00   51.00        0.6463
 134  71   87.00   51.00        0.5674
 135  71   89.00   51.00        0.5674
 136  71   91.00   51.00        0.5406
 137  71   93.00   51.00        0.5406
 138  71   95.00   51.00        0.5555
 139  71   97.00   51.00        0.5605
 140  71   99.00   51.00        0.5836
 141  71  101.00   51.00        0.6068
 142  71  103.00   51.00        0.6236
 143  71  105.00   51.00        0.6742
 144  71  107.00   51.00        0.6742
 145  71  109.00   51.00        0.7728
 146  71  111.00   51.00        0.7728
 147  71  113.00   51.00        0.8899
 148  71  115.00   51.00        0.9289
 149  71  117.00   51.00        0.9999
 150  71  119.00   51.00        1.0708
 151  71  121.00   51.00        1.0924
 152  71  123.00   51.00        1.1574
 153  71  125.00   51.00        1.1574
 154  71  127.00   51.00        1.1967
 155  71  129.00   51.00        1.1967
 156  71  131.00   51.00        1.1227
 157  71  133.00   51.00        1.0981
 158  71  135.00   51.00        0.9659
 159  71  137.00   51.00        0.8338
 160  71  139.00   51.00        0.7573
 161  71  141.00   51.00        0.5278
 162  71  143.00   51.00        0.5278
 163  71  145.00   51.00        0.2775
 164  71  147.00   51.00        0.2775
 165  71  149.00   51.00        0.4826
 166  71  151.00   51.00        0.5510
 167  71  153.00   51.00        0.2817
 168  71  155.00   51.00        0.0125
 169  71  157.00   51.00        0.1733
 170  71  159.00   51.00        0.6556
 171  71  161.00   51.00        0.6556
 172  71  163.00   51.00        0.2757
 173  71  165.00   51.00        0.2757
 174  71  167.00   51.00       -0.0311
 175  71  169.00   51.00       -0.1333
 176  71  171.00   51.00       -0.2008
 177  71  173.00   51.00       -0.2684
 178  71  175.00   51.00       -0.2815
 179  71  177.00   51.00       -0.3207
 180  71  179.00   51.00       -0.3207
   1  72 -179.00   53.00       -0.0961
   2  72 -177.00   53.00       -0.0961
   3  72 -175.00   53.00       -0.1080
   4  72 -173.00   53.00       -0.1119
   5  72 -171.00   53.00       -0.1446
   6  72 -169.00   53.00       -0.1773
   7  72 -167.00   53.00       -0.1460
   8  72 -165.00   53.00       -0.0520
   9  72 -163.00   53.00       -0.0520
  10  72 -161.00   53.00        0.0741
  11  72 -159.00   53.00        0.0741
  12  72 -157.00   53.00        0.0503
  13  72 -155.00   53.00        0.0424
  14  72 -153.00   53.00        0.0404
  15  72 -151.00   53.00        0.0385
  16  72 -149.00   53.00        0.0058
  17  72 -147.00   53.00       -0.0923
  18  72 -145.00   53.00       -0.0923
  19  72 -143.00   53.00       -0.2374
  20  72 -141.00   53.00       -0.2374
  21  72 -139.00   53.00       -0.1913
  22  72 -137.00   53.00       -0.1760
  23  72 -135.00   53.00        0.2993
  24  72 -133.00   53.00        0.7746
  25  72 -131.00   53.00        0.7907
  26  72 -129.00   53.00        0.8389
  27  72 -127.00   53.00        0.8389
  28  72 -125.00   53.00        0.9648
  29  72 -123.00   53.00        0.9648
  30  72 -121.00   53.00        1.0916
  31  72 -119.00   53.00        1.1338
  32  72 -117.00   53.00        1.2334
  33  72 -115.00   53.00        1.3330
  34  72 -113.00   53.00        1.3801
  35  72 -111.00   53.00        1.5213
  36  72 -109.00   53.00        1.5213
  37  72 -107.00   53.00        1.5858
  38  72 -105.00   53.00        1.5858
  39  72 -103.00   53.00        1.5067
  40  72 -101.00   53.00        1.4803
  41  72  -99.00   53.00        1.3665
  42  72  -97.00   53.00        1.2527
  43  72  -95.00   53.00        1.1810
  44  72  -93.00   53.00        0.9660
  45  72  -91.00   53.00        0.9660
  46  72  -89.00   53.00        0.6743
  47  72  -87.00   53.00        0.6743
  48  72  -85.00   53.00        0.4847
  49  72  -83.00   53.00        0.4215
  50  72  -81.00   53.00        0.3545
  51  72  -79.00   53.00        0.2875
  52  72  -77.00   53.00        0.2707
  53  72  -75.00   53.00        0.2206
  54  72  -73.00   53.00        0.2206
  55  72  -71.00   53.00        0.1623
  56  72  -69.00   53.00        0.1623
  57  72  -67.00   53.00        0.1174
  58  72  -65.00   53.00        0.1024
  59  72  -63.00   53.00        0.0714
  60  72  -61.00   53.00        0.0403
  61  72  -59.00   53.00        0.0268
  62  72  -57.00   53.00       -0.0138
  63  72  -55.00   53.00       -0.0138
  64  72  -53.00   53.00        0.1913
  65  72  -51.00   53.00        0.1913
  66  72  -49.00   53.00        0.0314
  67  72  -47.00   53.00       -0.0218
  68  72  -45.00   53.00       -0.0935
  69  72  -43.00   53.00       -0.1652
  70  72  -41.00   53.00       -0.1718
  71  72  -39.00   53.00       -0.1916
  72  72  -37.00   53.00       -0.1916
  73  72  -35.00   53.00       -0.0746
  74  72  -33.00   53.00       -0.0746
  75  72  -31.00   53.00       -0.0359
  76  72  -29.00   53.00       -0.0230
  77  72  -27.00   53.00       -0.0573
  78  72  -25.00   53.00       -0.0915
  79  72  -23.00   53.00       -0.0380
  80  72  -21.00   53.00        0.1227
  81  72  -19.00   53.00        0.1227
  82  72  -17.00   53.00       -0.2229
  83  72  -15.00   53.00       -0.2229
  84  72  -13.00   53.00        0.2218
  85  72  -11.00   53.00        0.3700
  86  72   -9.00   53.00        0.4028
  87  72   -7.00   53.00        0.4355
  88  72   -5.00   53.00        0.4670
  89  72   -3.00   53.00        0.5614
  90  72   -1.00   53.00        0.5614
  91  72    1.00   53.00        0.4650
  92  72    3.00   53.00        0.4650
  93  72    5.00   53.00        0.6885
  94  72    7.00   53.00        0.7630
  95  72    9.00   53.00        0.7630
  96  72   11.00   53.00        0.7630
  97  72   13.00   53.00        0.7532
  98  72   15.00   53.00        0.7239
  99  72   17.00   53.00        0.7239
 100  72   19.00   53.00        0.6548
 101  72   21.00   53.00        0.6548
 102  72   23.00   53.00        0.5901
 103  72   25.00   53.00        0.5685
 104  72   27.00   53.00        0.5194
 105  72   29.00   53.00        0.4702
 106  72   31.00   53.00        0.4420
 107  72   33.00   53.00        0.3576
 108  72   35.00   53.00        0.3576
 109  72   37.00   53.00        0.3047
 110  72   39.00   53.00        0.3047
 111  72   41.00   53.00        0.3527
 112  72   43.00   53.00        0.3687
 113  72   45.00   53.00        0.4436
 114  72   47.00   53.00        0.5184
 115  72   49.00   53.00        0.5697
 116  72   51.00   53.00        0.7237
 117  72   53.00   53.00        0.7237
 118  72   55.00   53.00        0.9448
 119  72   57.00   53.00        0.9448
 120  72   59.00   53.00        1.0789
 121  72   61.00   53.00        1.1236
 122  72   63.00   53.00        1.1873
 123  72   65.00   53.00        1.2510
 124  72   67.00   53.00        1.2578
 125  72   69.00   53.00        1.2781
 126  72   71.00   53.00        1.2781
 127  72   73.00   53.00        1.1781
 128  72   75.00   53.00        1.1781
 129  72   77.00   53.00        1.0318
 130  72   79.00   53.00        0.9830
 131  72   81.00   53.00        0.8973
 132  72   83.00   53.00        0.8116
 133  72   85.00   53.00        0.7817
 134  72   87.00   53.00        0.6922
 135  72   89.00   53.00        0.6922
 136  72   91.00   53.00        0.6420
 137  72   93.00   53.00        0.6420
 138  72   95.00   53.00        0.6394
 139  72   97.00   53.00        0.6386
 140  72   99.00   53.00        0.6586
 141  72  101.00   53.00        0.6786
 142  72  103.00   53.00        0.6951
 143  72  105.00   53.00        0.7445
 144  72  107.00   53.00        0.7445
 145  72  109.00   53.00        0.8557
 146  72  111.00   53.00        0.8557
 147  72  113.00   53.00        0.9873
 148  72  115.00   53.00        1.0311
 149  72  117.00   53.00        1.1125
 150  72  119.00   53.00        1.1939
 151  72  121.00   53.00        1.2207
 152  72  123.00   53.00        1.3010
 153  72  125.00   53.00        1.3010
 154  72  127.00   53.00        1.3474
 155  72  129.00   53.00        1.3474
 156  72  131.00   53.00        1.3169
 157  72  133.00   53.00        1.3068
 158  72  135.00   53.00        1.2190
 159  72  137.00   53.00        1.1312
 160  72  139.00   53.00        1.0569
 161  72  141.00   53.00        0.8342
 162  72  143.00   53.00        0.8342
 163  72  145.00   53.00        0.5204
 164  72  147.00   53.00        0.5204
 165  72  149.00   53.00        0.5697
 166  72  151.00   53.00        0.5861
 167  72  153.00   53.00        0.3327
 168  72  155.00   53.00        0.0793
 169  72  157.00   53.00        0.1351
 170  72  159.00   53.00        0.3024
 171  72  161.00   53.00        0.3024
 172  72  163.00   53.00        0.2314
 173  72  165.00   53.00        0.2314
 174  72  167.00   53.00       -0.0311
 175  72  169.00   53.00       -0.1186
 176  72  171.00   53.00       -0.1484
 177  72  173.00   53.00       -0.1782
 178  72  175.00   53.00       -0.1540
